Tool_Name,User_Query,Intent_Details
SPECIAL_MEAL_PLAN_GENERATOR,what to cook for party,Direct query
SPECIAL_MEAL_PLAN_GENERATOR,birthday dinner plan,Fragment simple
SPECIAL_MEAL_PLAN_GENERATOR,make holiday meal,Direct simple command
SPECIAL_MEAL_PLAN_GENERATOR,annivarsary food plan,Fragment typo
SPECIAL_MEAL_PLAN_GENERATOR,suggest party food,Direct simple command
SPECIAL_MEAL_PLAN_GENERATOR,thanksgiving menu for me,Fragment simple
SPECIAL_MEAL_PLAN_GENERATOR,special occasion meal,Fragment simple
SPECIAL_MEAL_PLAN_GENERATOR,what for christmas dinner,Direct query
SPECIAL_MEAL_PLAN_GENERATOR,plan date night food,Direct simple command
SPECIAL_MEAL_PLAN_GENERATOR,recipe for special event,Fragment simple
NUTRITION_ANALYZER,analyze my food,Direct simple command
NUTRITION_ANALYZER,calories in this,Fragment simple
NUTRITION_ANALYZER,how much fat in egg,Direct query
NUTRITION_ANALYZER,is this healthy,Direct query
NUTRITION_ANALYZER,what is macro for apple,Direct query
NUTRITION_ANALYZER,nutrtion for my lunch,Fragment typo
NUTRITION_ANALYZER,check these calories,Direct simple command
NUTRITION_ANALYZER,how much protien in chicken,Direct typo
NUTRITION_ANALYZER,analyze recipe nutrients,Direct simple command
NUTRITION_ANALYZER,sugar in banana,Fragment simple
FOOD_MATCHER,substitute for milk,Fragment simple
FOOD_MATCHER,what replaces egg,Direct query
FOOD_MATCHER,alternative to butter,Fragment simple
FOOD_MATCHER,healthy swap for chips,Fragment simple
FOOD_MATCHER,find a match for cheese,Direct simple command
FOOD_MATCHER,vegan option for honey,Fragment simple
FOOD_MATCHER,what can i use instead of flour,Direct query
FOOD_MATCHER,repalce sugar with what,Direct typo
FOOD_MATCHER,gluten free swap for pasta,Fragment simple
FOOD_MATCHER,match my food preference,Direct simple command
MEAL_INGREDIENTS,what is recipe for,Direct query fragment
MEAL_INGREDIENTS,for recipe.,Fragment simple
MEAL_INGREDIENTS,ingridient for tyodays meal plan.,Fragment typo
MEAL_INGREDIENTS,what goes in this meal,Direct query
MEAL_INGREDIENTS,list items for lunch,Direct simple command
MEAL_INGREDIENTS,what do i need to cook this,Direct query
MEAL_INGREDIENTS,show ingredients for dinner,Direct simple command
MEAL_INGREDIENTS,recipe items pls,Fragment simple
MEAL_INGREDIENTS,ingreadient for food,Fragment typo
MEAL_INGREDIENTS,what is in my meal,Direct query
MEAL_CHECK_IN,i ate an apple,Direct statement
MEAL_CHECK_IN,log my lunch,Direct simple command
MEAL_CHECK_IN,record breakfast,Direct simple command
MEAL_CHECK_IN,just had dinner,Fragment statement
MEAL_CHECK_IN,i drank coffee,Direct statement
MEAL_CHECK_IN,save my meal log,Direct simple command
MEAL_CHECK_IN,log 500 cals,Direct simple command
MEAL_CHECK_IN,ate the plan food,Fragment statement
MEAL_CHECK_IN,check in my meal,Direct simple command
MEAL_CHECK_IN,food eaten,Fragment simple
MEAL_RETRIEVER,what is there in my breakfast.,Direct query
MEAL_RETRIEVER,what is my lunch,Direct query
MEAL_RETRIEVER,show yesterday food,Direct simple command
MEAL_RETRIEVER,what did i eat yesterday,Direct query
MEAL_RETRIEVER,retrieve my saved meal,Direct simple command
MEAL_RETRIEVER,what is for dinner tonight,Direct query
MEAL_RETRIEVER,past meal log,Fragment simple
MEAL_RETRIEVER,show old diet plan,Direct simple command
MEAL_RETRIEVER,wat was my breakfast,Direct typo
MEAL_RETRIEVER,pull my food history,Direct simple command
CRAVING_ASSISTANT,craving sugar,Fragment statement
CRAVING_ASSISTANT,want to eat junk food,Direct statement
CRAVING_ASSISTANT,stop my craving,Direct simple command
CRAVING_ASSISTANT,hungry for pizza,Fragment statement
CRAVING_ASSISTANT,need sweet food help,Fragment simple
CRAVING_ASSISTANT,how to not eat chips,Direct query
CRAVING_ASSISTANT,cravng chocolate rn,Fragment typo
CRAVING_ASSISTANT,help with food craving,Fragment simple
CRAVING_ASSISTANT,want fast food,Fragment statement
CRAVING_ASSISTANT,substitute for my craving,Fragment simple
PROFILE_RETRIEVER,show my profile,Direct simple command
PROFILE_RETRIEVER,what is my weight,Direct query
PROFILE_RETRIEVER,my details,Fragment simple
PROFILE_RETRIEVER,show my goals,Direct simple command
PROFILE_RETRIEVER,do i have alergies,Direct typo
PROFILE_RETRIEVER,get my fitness profile,Direct simple command
PROFILE_RETRIEVER,what diet am i on,Direct query
PROFILE_RETRIEVER,view profile,Fragment simple
PROFILE_RETRIEVER,what is my age,Direct query
PROFILE_RETRIEVER,show settings,Direct simple command
PROFILE_UPDATER,update my weight,Direct simple command
PROFILE_UPDATER,change age to 30,Direct simple command
PROFILE_UPDATER,set height,Fragment simple
PROFILE_UPDATER,i am 70kg now,Direct statement
PROFILE_UPDATER,add peanut allergy,Direct simple command
PROFILE_UPDATER,updat my profile,Direct typo
PROFILE_UPDATER,change my diet to vegan,Direct simple command
PROFILE_UPDATER,new goal weight,Fragment simple
PROFILE_UPDATER,remove allergy from profile,Direct simple command
PROFILE_UPDATER,update user details,Direct simple command
DISEASE_ADVISOR,diet for diabetes,Fragment simple
DISEASE_ADVISOR,what to eat for gout,Direct query
DISEASE_ADVISOR,high bp plan,Fragment simple
DISEASE_ADVISOR,ibs food to avoid,Fragment simple
DISEASE_ADVISOR,celiac safe food,Fragment simple
DISEASE_ADVISOR,lower cholesterol diet,Fragment simple
DISEASE_ADVISOR,what for acid reflux,Direct query
DISEASE_ADVISOR,arthritis meal plan,Fragment simple
DISEASE_ADVISOR,kidney disease diet,Fragment simple
DISEASE_ADVISOR,fatty liver foods,Fragment simple
VITAL_ADVISOR,log my bp,Direct simple command
VITAL_ADVISOR,heart rate 80,Fragment statement
VITAL_ADVISOR,my temp is 98,Direct statement
VITAL_ADVISOR,record blood sugar,Direct simple command
VITAL_ADVISOR,oxygen is 99,Direct statement
VITAL_ADVISOR,save vitals,Direct simple command
VITAL_ADVISOR,bp is 120 over 80,Direct statement
VITAL_ADVISOR,log pulse,Direct simple command
VITAL_ADVISOR,record weight today,Direct simple command
VITAL_ADVISOR,sugar level 100,Fragment statement
BLOOD_REPORT_ANALYZER,analyze my blood test,Direct simple command
BLOOD_REPORT_ANALYZER,read this report,Direct simple command
BLOOD_REPORT_ANALYZER,check my lipid panel,Direct simple command
BLOOD_REPORT_ANALYZER,what does high wbc mean,Direct query
BLOOD_REPORT_ANALYZER,explain my cbc,Direct simple command
BLOOD_REPORT_ANALYZER,analyze liver test,Direct simple command
BLOOD_REPORT_ANALYZER,is my iron low,Direct query
BLOOD_REPORT_ANALYZER,read a1c result,Direct simple command
BLOOD_REPORT_ANALYZER,check my vitamin d,Direct simple command
BLOOD_REPORT_ANALYZER,anlyze blood work,Direct typo
BLOOD_REPORT_QUERY,old blood test,Fragment simple
BLOOD_REPORT_QUERY,last a1c result,Fragment simple
BLOOD_REPORT_QUERY,past iron levels,Fragment simple
BLOOD_REPORT_QUERY,what was my cholesterol before,Direct query
BLOOD_REPORT_QUERY,show old thyroid numbers,Direct simple command
BLOOD_REPORT_QUERY,previous cbc report,Fragment simple
BLOOD_REPORT_QUERY,what was my wbc last year,Direct query
BLOOD_REPORT_QUERY,pull past lipid panel,Direct simple command
BLOOD_REPORT_QUERY,did my vitamin d go up,Direct query
BLOOD_REPORT_QUERY,get old glucose test,Direct simple command
PANEL_QUERY,graph my lipid,Direct simple command
PANEL_QUERY,trend for wbc,Fragment simple
PANEL_QUERY,show a1c graph,Direct simple command
PANEL_QUERY,compare my blood tests,Direct simple command
PANEL_QUERY,plot my iron over time,Direct simple command
PANEL_QUERY,thyroid panel trend,Fragment simple
PANEL_QUERY,graph cholesterol,Direct simple command
PANEL_QUERY,liver enzyme history graph,Fragment simple
PANEL_QUERY,show trend for glucose,Direct simple command
PANEL_QUERY,compare old and new cbc,Direct simple command
FITNESS_PLAN_GENERATOR,make a workout,Direct simple command
FITNESS_PLAN_GENERATOR,gym plan for me,Fragment simple
FITNESS_PLAN_GENERATOR,leg day routine,Fragment simple
FITNESS_PLAN_GENERATOR,generate fitness plan,Direct simple command
FITNESS_PLAN_GENERATOR,give me yoga,Direct simple command
FITNESS_PLAN_GENERATOR,need home workout,Fragment simple
FITNESS_PLAN_GENERATOR,plan my exercise,Direct simple command
FITNESS_PLAN_GENERATOR,ab workout routine,Fragment simple
FITNESS_PLAN_GENERATOR,5k running plan,Fragment simple
FITNESS_PLAN_GENERATOR,workout generation,Fragment simple
WORKOUT_PLAN_ADJUSTER,change my workout,Direct simple command
WORKOUT_PLAN_ADJUSTER,make it easy,Direct simple command
WORKOUT_PLAN_ADJUSTER,swap exercise,Direct simple command
WORKOUT_PLAN_ADJUSTER,no squats today,Fragment simple
WORKOUT_PLAN_ADJUSTER,shorten my routine,Direct simple command
WORKOUT_PLAN_ADJUSTER,adjust gym plan,Direct simple command
WORKOUT_PLAN_ADJUSTER,add more cardio,Direct simple command
WORKOUT_PLAN_ADJUSTER,remove burpees,Direct simple command
WORKOUT_PLAN_ADJUSTER,change to upper body,Direct simple command
WORKOUT_PLAN_ADJUSTER,mak workut harder,Direct typo
SESSION_BOOKING,book gym,Direct simple command
SESSION_BOOKING,cancel yoga,Direct simple command
SESSION_BOOKING,schedule pt,Direct simple command
SESSION_BOOKING,book massage,Direct simple command
SESSION_BOOKING,reserve spin class,Direct simple command
SESSION_BOOKING,cancel my booking,Direct simple command
SESSION_BOOKING,reschedule trainer,Direct simple command
SESSION_BOOKING,book squash court,Direct simple command
SESSION_BOOKING,sign up for class,Direct simple command
SESSION_BOOKING,bok a sesion,Direct typo
WATER_STEP_ADVISOR,log my steps,Direct simple command
WATER_STEP_ADVISOR,drank water,Fragment statement
WATER_STEP_ADVISOR,10k steps done,Fragment statement
WATER_STEP_ADVISOR,add 1 glass of water,Direct simple command
WATER_STEP_ADVISOR,how many steps today,Direct query
WATER_STEP_ADVISOR,log 500ml water,Direct simple command
WATER_STEP_ADVISOR,record my walk,Direct simple command
WATER_STEP_ADVISOR,step count check,Fragment simple
WATER_STEP_ADVISOR,did i hit water goal,Direct query
WATER_STEP_ADVISOR,log steps and water,Direct simple command
GOAL_UPDATER,change goal,Direct simple command
GOAL_UPDATER,new weight target,Fragment simple
GOAL_UPDATER,update my goals,Direct simple command
GOAL_UPDATER,set goal to muscle gain,Direct simple command
GOAL_UPDATER,update step target,Direct simple command
GOAL_UPDATER,change water goal,Direct simple command
GOAL_UPDATER,i want to maintain weight now,Direct statement
GOAL_UPDATER,set new calorie goal,Direct simple command
GOAL_UPDATER,chang my target,Direct typo
GOAL_UPDATER,update fitness objective,Direct simple command
CALORIE_CALCULATOR,calculate tdee,Direct simple command
CALORIE_CALCULATOR,how many calories for me,Direct query
CALORIE_CALCULATOR,bmr calc,Fragment simple
CALORIE_CALCULATOR,calories to lose weight,Fragment simple
CALORIE_CALCULATOR,how much do i burn walking,Direct query
CALORIE_CALCULATOR,calculate my macros,Direct simple command
CALORIE_CALCULATOR,calorie deficit math,Fragment simple
CALORIE_CALCULATOR,maintenance calories,Fragment simple
CALORIE_CALCULATOR,calculte my bmr,Direct typo
CALORIE_CALCULATOR,how many cals in fat,Direct query
MEAL_PLAN_ADJUSTER,update my meal plan,Direct simple command
MEAL_PLAN_ADJUSTER,change dinner,Direct simple command
MEAL_PLAN_ADJUSTER,no chicken in plan,Fragment simple
MEAL_PLAN_ADJUSTER,swap my lunch,Direct simple command
MEAL_PLAN_ADJUSTER,make it vegetarian,Direct simple command
MEAL_PLAN_ADJUSTER,less calories today,Fragment simple
MEAL_PLAN_ADJUSTER,adjust my food,Direct simple command
MEAL_PLAN_ADJUSTER,remove dairy from plan,Direct simple command
MEAL_PLAN_ADJUSTER,change my snack,Direct simple command
MEAL_PLAN_ADJUSTER,mak my meal cheaper,Direct typo
CONSTRAINT_EXTRACTOR,i am vegan,Direct statement
CONSTRAINT_EXTRACTOR,no dairy,Fragment statement
CONSTRAINT_EXTRACTOR,gluten free now,Fragment statement
CONSTRAINT_EXTRACTOR,im allergic to nuts,Direct statement
CONSTRAINT_EXTRACTOR,doing keto diet,Fragment statement
CONSTRAINT_EXTRACTOR,i do intermittent fasting,Direct statement
CONSTRAINT_EXTRACTOR,no pork,Fragment statement
CONSTRAINT_EXTRACTOR,im lactose intolerant,Direct statement
CONSTRAINT_EXTRACTOR,low sodium diet,Fragment statement
CONSTRAINT_EXTRACTOR,add allergy to profile,Direct simple command
GROCERY_LIST,shopping list,Fragment simple
GROCERY_LIST,buy list,Fragment simple
GROCERY_LIST,ingreadient for weekly meal pl,Fragment typo
GROCERY_LIST,what to buy at store,Direct query
GROCERY_LIST,make grocery list,Direct simple command
GROCERY_LIST,list for supermarket,Fragment simple
GROCERY_LIST,generate shopping items,Direct simple command
GROCERY_LIST,keto grocery list,Fragment simple
GROCERY_LIST,what do i need to buy,Direct query
GROCERY_LIST,print my list,Direct simple command
FITNESS_PROFILE_UPDATER,update fitness level,Direct simple command
FITNESS_PROFILE_UPDATER,i am beginner,Direct statement
FITNESS_PROFILE_UPDATER,gym days,Fragment simple
FITNESS_PROFILE_UPDATER,change workout location,Direct simple command
FITNESS_PROFILE_UPDATER,i have bad knees,Direct statement
FITNESS_PROFILE_UPDATER,set equipment to dumbbells,Direct simple command
FITNESS_PROFILE_UPDATER,update my gym experience,Direct simple command
FITNESS_PROFILE_UPDATER,change cardio preference,Direct simple command
FITNESS_PROFILE_UPDATER,only available on weekends,Fragment statement
FITNESS_PROFILE_UPDATER,updat fitness constraint,Direct typo
FOOD_RETRIEVER,search food,Direct simple command
FOOD_RETRIEVER,apple nutrition,Fragment simple
FOOD_RETRIEVER,find chicken,Direct simple command
FOOD_RETRIEVER,look up banana,Direct simple command
FOOD_RETRIEVER,database search for rice,Fragment simple
FOOD_RETRIEVER,get macros for egg,Direct simple command
FOOD_RETRIEVER,food stats for milk,Fragment simple
FOOD_RETRIEVER,fetch data for oats,Direct simple command
FOOD_RETRIEVER,what is in a burger,Direct query
FOOD_RETRIEVER,nutritional info for almonds,Fragment simple
HISTORY_RETRIEVER,past weight,Fragment simple
HISTORY_RETRIEVER,old logs,Fragment simple
HISTORY_RETRIEVER,show 2023,Fragment simple
HISTORY_RETRIEVER,my history,Fragment simple
HISTORY_RETRIEVER,when did i weigh 80kg,Direct query
HISTORY_RETRIEVER,show january activity,Direct simple command
HISTORY_RETRIEVER,what did i log yesterday,Direct query
HISTORY_RETRIEVER,pull past data,Direct simple command
HISTORY_RETRIEVER,my lowest weight,Fragment simple
HISTORY_RETRIEVER,histry of my workouts,Direct typo
DATABASE_PERSISTENCE,save it,Direct simple command
DATABASE_PERSISTENCE,store data,Direct simple command
DATABASE_PERSISTENCE,keep this,Direct simple command
DATABASE_PERSISTENCE,save to profile,Direct simple command
DATABASE_PERSISTENCE,remember this meal,Direct simple command
DATABASE_PERSISTENCE,lock my goals,Direct simple command
DATABASE_PERSISTENCE,bookmark this,Direct simple command
DATABASE_PERSISTENCE,save settings,Direct simple command
DATABASE_PERSISTENCE,backup my info,Direct simple command
DATABASE_PERSISTENCE,sav to database,Direct typo
SUMMARIZER,tldr,Fragment simple
SUMMARIZER,summarize,Direct simple command
SUMMARIZER,short version,Fragment simple
SUMMARIZER,make it short,Direct simple command
SUMMARIZER,key points,Fragment simple
SUMMARIZER,condense this,Direct simple command
SUMMARIZER,give me summary,Direct simple command
SUMMARIZER,boil it down,Direct simple command
SUMMARIZER,tldr this article,Direct simple command
SUMMARIZER,sumarize chat,Direct typo
QUERY_CLASSIFIER,what tool,Fragment query
QUERY_CLASSIFIER,routing,Fragment simple
